2600元/月 付1押2, 2室1厅1卫,58平方米 南北 高层(共9层),简单装修,普通住宅,乐意居花苑 (天河 长湴)
4800元/月 付1押2, 3室2厅2卫,110平方米 朝北 中层(共18层),精装修,普通住宅,美林湖畔花园 (天河 东圃)
4000元/月 付1押2, 1室0厅1卫,54平方米 朝北 高层(共29层),简单装修,普通住宅,MBA国际公寓 (天河 岗顶)
1500元/月 付1押2, 1室1厅1卫,18平方米 东南 中层(共16层),精装修,公寓,万科云城米酷 (天河 天河智慧城)
3200元/月 付1押2, 2室2厅1卫,78平方米 朝东 中层(共9层),精装修,普通住宅,侨源山庄 (天河 粤垦)
6000元/月 付1押2, 2室2厅1卫,86平方米 朝北 高层(共32层),简单装修,普通住宅,芳草园小区 (天河 龙口)
4200元/月 付1押2, 2室2厅1卫,70平方米 朝东 中层(共18层),精装修,普通住宅,东荣翰林苑 (天河 长湴)
2500元/月 付1押2, 1室1厅1卫,40平方米 朝南 低层(共6层),精装修,普通住宅,华南理工大学南秀村小区 (天河 五山)
4200元/月 付1押2, 1室2厅1卫,70平方米 朝南 高层(共32层),精装修,普通住宅,天立大厦 (天河 龙口)
18999元/月 付1押2, 3室2厅2卫,207平方米 西南 中层(共48层),豪华装修,普通住宅,朱美拉公寓 (天河 珠江新城中)
11000元/月 付1押2, 3室2厅2卫,97平方米 东南 中层(共32层),豪华装修,普通住宅,尚东君御 (天河 珠江新城中)
4200元/月 付1押2, 2室2厅1卫,79平方米 南北 中层(共7层),毛坯,普通住宅,茶景苑 (天河 五山)
10000元/月 付1押2, 3室2厅2卫,115平方米 朝南 高层(共32层),毛坯,普通住宅,保利心语花园 (天河 珠江新城中)
6800元/月 付1押2, 2室1厅1卫,63平方米 朝南 中层(共42层),精装修,普通住宅,珠光新城御景 (天河 珠江新城东)
6000元/月 付1押2, 2室1厅1卫,78平方米 西南 高层(共31层),精装修,普通住宅,芳草园小区 (天河 龙口)
4000元/月 付1押2, 1室1厅1卫,50平方米 西北 高层(共32层),豪华装修,普通住宅,嘉尚国际公寓 (天河 天河北)
13000元/月 付1押2, 3室2厅2卫,168平方米 西南 高层(共29层),精装修,普通住宅,新大厦国际公寓 (天河 珠江新城西)
8200元/月 付1押2, 2室1厅1卫,82平方米 朝南 高层(共32层),精装修,普通住宅,中海花城湾 (天河 珠江新城中)
1500元/月 付1押2, 1室0厅1卫,20平方米 西南 低层(共9层),精装修,普通住宅,金坤花园 (天河 粤垦)
4800元/月 付1押2, 2室1厅1卫,86平方米 东北 低层(共28层),精装修,普通住宅,新世界东逸花园 (天河 天河公园)
4500元/月 付1押2, 3室2厅2卫,110平方米 东南 中层(共18层),精装修,普通住宅,东圃广场 (天河 东圃)
2660元/月 付1押2, 1室1厅1卫,35平方米 朝南 高层(共6层),精装修,公寓,天河慧通产业广场B区 (天河 长湴)
6500元/月 付1押2, 3室2厅2卫,97平方米 朝南 高层(共25层),毛坯,普通住宅,珠光新城御景二期 (天河 珠江新城东)
600元/月 付1押2, 1室0厅1卫,13平方米 朝西 高层(共17层),豪华装修,公寓,万科云城米酷 (天河 天河智慧城)
4600元/月 付1押2, 2室2厅1卫,85平方米 朝南 中层(共30层),精装修,普通住宅,富力天禧 (天河 车陂)
4200元/月 付1押2, 3室1厅1卫,100平方米 朝南 高层(共9层),毛坯,普通住宅,华景新城 (天河 天河公园)
5500元/月 面议, 3室2厅2卫,95平方米 南北 中层(共10层),精装修,普通住宅,天河南一路小区 (天河 天河城)
8300元/月 付1押2, 3室1厅1卫,113平方米 朝北 低层(共33层),精装修,普通住宅,利雅湾 (天河 珠江新城中)
2500元/月 付1押2, 1室1厅1卫,44平方米 朝南 中层(共18层),中等装修,普通住宅,春江花园 (天河 棠下)
4200元/月 付1押2, 3室2厅1卫,84平方米 朝西 低层(共31层),精装修,普通住宅,华景新城(六期西区) (天河 天河公园)
4300元/月 付1押2, 3室2厅1卫,90平方米 朝东 低层(共9层),精装修,普通住宅,天鹅花苑 (天河 长湴)
11900元/月 付1押2, 3室2厅3卫,151平方米 西南 高层(共41层),豪华装修,普通住宅,合景睿峰 (天河 珠江新城东)
13000元/月 付1押1, 4室2厅2卫,206平方米 朝南 低层(共41层),精装修,普通住宅,誉峰 (天河 珠江新城东)
8500元/月 面议, 3室2厅2卫,107平方米 朝南 低层(共33层),精装修,普通住宅,芳草园小区 (天河 龙口)
4500元/月 付1押2, 2室2厅1卫,80平方米 朝南 中层(共31层),精装修,普通住宅,金碧翡翠华庭 (天河 龙口)
3500元/月 付1押1, 1室1厅1卫,50平方米 朝东 中层(共32层),精装修,普通住宅,中怡城市花园 (天河 天河北)
4600元/月 付1押2, 3室2厅1卫,83平方米 朝南 高层(共11层),精装修,普通住宅,时代花生 (天河 沙太)
3000元/月 付1押2, 2室1厅1卫,62平方米 朝南 高层(共9层),简单装修,普通住宅,乐意居花苑 (天河 长湴)
8300元/月 付1押2, 2室2厅1卫,85平方米 朝北 中层(共35层),简单装修,普通住宅,中海花城湾 (天河 珠江新城中)
4500元/月 付1押2, 1室1厅1卫,55平方米 朝南 中层(共30层),精装修,普通住宅,瑞安创逸 (天河 龙口)
2800元/月 付1押2, 2室1厅1卫,64平方米 朝南 中层(共27层),精装修,普通住宅,金碧新城 (白云 石井)
900元/月 付1押1, 1室1厅1卫,45平方米 西南 共5层,精装修,公寓,龙归花园 (白云 龙归)
3300元/月 付1押2, 3室2厅1卫,92平方米 朝南 中层(共32层),精装修,普通住宅,金碧新城 (白云 石井)
3000元/月 付1押2, 1室1厅1卫,40平方米 朝南 中层(共25层),精装修,公寓,君立M+World (白云 同和)
3800元/月 付1押2, 3室2厅2卫,95平方米 东南 中层(共26层),精装修,普通住宅,汇海花园(保利西海岸) (白云 金沙洲)
2500元/月 付1押2, 2室2厅1卫,76平方米 朝南 中层(共9层),精装修,普通住宅,同和握山居庭 (白云 同和)
3800元/月 付1押2, 2室2厅1卫,75平方米 朝南 高层(共11层),精装修,普通住宅,金碧雅苑 (白云 白云大道)
3500元/月 付1押2, 3室2厅2卫,96平方米 西南 中层(共19层),毛坯,普通住宅,南湖半岛花园 (白云 南湖)
3300元/月 付1押2, 2室1厅1卫,41平方米 南北 低层(共16层),精装修,普通住宅,佳润云凯雅寓 (白云 同和)
4000元/月 付1押2, 3室1厅2卫,89平方米 东南 高层(共18层),豪华装修,普通住宅,富力半岛花园 (白云 罗冲围)
3600元/月 付1押2, 2室2厅1卫,77平方米 朝南 中层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
2800元/月 付1押2, 2室1厅1卫,64平方米 朝南 中层(共32层),精装修,普通住宅,金碧新城 (白云 石井)
2800元/月 付1押2, 2室2厅1卫,80平方米 南北 低层(共8层),精装修,普通住宅,南方医科大学东院 (白云 同和)
2800元/月 付1押2, 2室1厅1卫,65平方米 东南 低层(共9层),简单装修,普通住宅,城西花园 (白云 金沙洲)
3000元/月 付1押2, 2室1厅1卫,75平方米 西北 低层(共18层),简单装修,普通住宅,汇侨新城南区 (白云 新市)
1580元/月 付1押2, 4室1厅1卫,112平方米 朝南 中层(共25层),精装修,普通住宅,万科天河御品 (白云 京溪) 要求： 男女不限
2500元/月 付1押2, 2室2厅1卫,90平方米 朝南 中层(共32层),精装修,普通住宅,嘉汇城 (白云 江高)
2200元/月 付1押2, 1室1厅1卫,45平方米 西南 中层(共10层),精装修,普通住宅,圣地摩坊公馆 (白云 京溪)
2800元/月 付1押2, 2室1厅1卫,65平方米 南北 低层(共13层),精装修,普通住宅,穗和家园 (白云 人和)
3900元/月 付1押2, 2室2厅1卫,74平方米 朝南 中层(共25层),精装修,普通住宅,云山诗意人家 (白云 白云大道)
4000元/月 付1押2, 2室2厅1卫,80平方米 朝南 高层(共23层),精装修,普通住宅,云景花园云景名都 (白云 京溪)
3600元/月 付1押2, 3室2厅1卫,100平方米 朝南 高层(共23层),精装修,普通住宅,金湖雅苑 (白云 同和)
3800元/月 付1押2, 2室1厅1卫,86平方米 西南 低层(共32层),精装修,普通住宅,富力桃园 (白云 罗冲围)
3600元/月 付1押2, 2室2厅1卫,80平方米 东南 高层(共23层),豪华装修,普通住宅,合一国际 (白云 同和)
3800元/月 付1押2, 2室1厅1卫,65平方米 朝南 高层(共25层),精装修,普通住宅,合一国际 (白云 同和)
1750元/月 付1押2, 4室1厅2卫,9平方米 朝南 低层(共18层),精装修,普通住宅,合生云山熹景 (白云 京溪) 要求： 男女不限
2700元/月 付1押2, 1室1厅1卫,49平方米 朝南 高层(共14层),简单装修,普通住宅,腾龙阁 (白云 机场路)
4500元/月 付1押2, 3室2厅2卫,113平方米 朝南 中层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
2900元/月 付1押2, 3室1厅1卫,70平方米 东南 中层(共9层),精装修,普通住宅,倚山翠庭 (白云 同和)
9000元/月 付2押1, 4室2厅2卫,135平方米 朝南 高层(共30层),豪华装修,普通住宅,君华香柏广场 (白云 京溪)
5500元/月 付1押2, 3室1厅1卫,93平方米 朝北 中层(共30层),精装修,普通住宅,云裳丽影 (白云 同和)
4300元/月 付1押2, 3室1厅1卫,92平方米 朝南 高层(共30层),毛坯,普通住宅,富力桃园 (白云 罗冲围)
3800元/月 付1押2, 3室1厅1卫,90平方米 朝南 中层(共13层),简单装修,普通住宅,云景花园云桦苑 (白云 京溪)
3800元/月 付1押2, 2室1厅1卫,86平方米 西南 低层(共30层),精装修,普通住宅,富力桃园 (白云 罗冲围)
3000元/月 付1押2, 3室1厅1卫,74平方米 西北 低层(共9层),毛坯,普通住宅,汇侨新城北区 (白云 新市)
8500元/月 付2押1, 5室2厅2卫,210平方米 东北 中层(共10层),精装修,普通住宅,尚山佳境 (白云 景泰)
7300元/月 付1押2, 4室2厅2卫,178平方米 东南 高层(共29层),精装修,普通住宅,富力桃园 (白云 罗冲围)
8500元/月 付1押2, 3室2厅2卫,269平方米 东南 高层(共31层),豪华装修,普通住宅,恒大绿洲 (白云 金沙洲)
5500元/月 付1押2, 4室2厅2卫,111平方米 朝南 低层(共18层),毛坯,普通住宅,云山诗意人家 (白云 白云大道)
7000元/月 付1押2, 3室2厅2卫,85平方米 东南 中层(共22层),精装修,普通住宅,颐和上院 (白云 景泰)
5500元/月 付1押2, 3室2厅2卫,113平方米 朝南 中层(共30层),豪华装修,普通住宅,云裳丽影 (白云 同和)
5000元/月 付1押2, 3室2厅2卫,115平方米 东南 中层(共23层),精装修,普通住宅,云裳丽影 (白云 同和)
3600元/月 付1押2, 2室2厅1卫,56平方米 东南 中层(共18层),精装修,普通住宅,合一国际 (白云 同和)
5000元/月 付1押2, 3室2厅2卫,110平方米 朝南 低层(共23层),简单装修,公寓,万科天河御品 (白云 京溪)
4300元/月 付1押2, 2室2厅1卫,78平方米 东南 中层(共30层),精装修,普通住宅,合一国际 (白云 同和)
2800元/月 面议, 1室1厅1卫,40平方米 朝北 中层(共28层),精装修,普通住宅,君立M+World (白云 同和)
3800元/月 付1押2, 2室2厅1卫,65平方米 东南 低层(共18层),精装修,普通住宅,合一国际 (白云 同和)
7500元/月 付1押2, 3室2厅2卫,150平方米 朝南 中层(共11层),精装修,普通住宅,颐和上院 (白云 景泰)
4300元/月 付1押2, 3室1厅1卫,90平方米 朝南 高层(共18层),精装修,普通住宅,万科天河御品 (白云 京溪)
5000元/月 付1押2, 3室2厅2卫,110平方米 朝南 中层(共18层),精装修,普通住宅,云山诗意人家 (白云 白云大道)
1760元/月 付1押2, 4室1厅1卫,14平方米 南北 低层(共9层),精装修,普通住宅,云景花园云桦苑 (白云 京溪) 要求： 男女不限
6000元/月 付1押2, 3室1厅1卫,93平方米 朝东 中层(共30层),精装修,普通住宅,君华香柏广场 (白云 京溪)
3400元/月 付1押2, 2室1厅1卫,63平方米 朝东 低层(共11层),其他,普通住宅,景泰名苑 (白云 景泰)
4300元/月 付1押2, 3室2厅1卫,86平方米 朝南 中层(共15层),精装修,普通住宅,佳润云凯雅寓 (白云 同和)
2150元/月 付1押2, 2室1厅1卫,52平方米 朝南 中层(共9层),精装修,普通住宅,盈富居 (白云 罗冲围)
7500元/月 付1押2, 3室2厅2卫,150平方米 朝南 中层(共11层),精装修,普通住宅,颐和上院 (白云 景泰)
4500元/月 付1押2, 3室1厅1卫,125平方米 朝西 高层(共15层),精装修,普通住宅,又一居花园 (白云 机场路)
4100元/月 付1押2, 3室1厅1卫,92平方米 东北 低层(共30层),精装修,普通住宅,富力桃园 (白云 罗冲围)
3000元/月 付1押2, 2室1厅1卫,53平方米 朝西 低层(共15层),精装修,普通住宅,银苑大厦 (白云 机场路)
5000元/月 付1押2, 3室1厅1卫,92平方米 朝南 低层(共26层),精装修,普通住宅,云裳丽影 (白云 同和)
4000元/月 付1押2, 3室2厅1卫,90平方米 朝南 低层(共18层),精装修,普通住宅,荷塘月色 (白云 黄石)
3800元/月 付1押2, 3室2厅2卫,95平方米 东南 中层(共26层),精装修,普通住宅,汇海花园(保利西海岸) (白云 金沙洲)
3600元/月 付1押2, 2室1厅1卫,76平方米 南北 中层(共7层),精装修,普通住宅,云东小区 (白云 同和)
3300元/月 付1押2, 3室2厅1卫,92平方米 朝南 中层(共32层),精装修,普通住宅,金碧新城 (白云 石井)
4200元/月 付3押1, 3室2厅2卫,85平方米 东南 中层(共10层),豪华装修,普通住宅,云景花园云桂苑 (白云 京溪)
2800元/月 付1押2, 2室1厅1卫,64平方米 朝南 中层(共27层),精装修,普通住宅,金碧新城 (白云 石井)
4000元/月 付1押2, 3室1厅2卫,89平方米 东南 高层(共18层),豪华装修,普通住宅,富力半岛花园 (白云 罗冲围)
2800元/月 付1押2, 2室1厅1卫,65平方米 南北 低层(共13层),精装修,普通住宅,穗和家园 (白云 人和)
1750元/月 付1押2, 4室1厅2卫,9平方米 朝南 低层(共18层),精装修,普通住宅,合生云山熹景 (白云 京溪) 要求： 男女不限
2500元/月 付1押2, 2室1厅1卫,63平方米 朝南 高层(共11层),精装修,普通住宅,金碧新城 (白云 石井)
2700元/月 付1押2, 2室2厅1卫,85平方米 朝北 高层(共11层),简单装修,普通住宅,集贤苑 (白云 嘉禾望岗)
2800元/月 付1押2, 2室1厅1卫,65平方米 东南 低层(共9层),简单装修,普通住宅,城西花园 (白云 金沙洲)
4500元/月 付1押2, 3室1厅1卫,90平方米 朝西 中层(共9层),其他,普通住宅,广信金兰花园 (白云 白云大道)
3600元/月 付1押2, 2室2厅1卫,80平方米 东南 高层(共23层),豪华装修,普通住宅,合一国际 (白云 同和)
4600元/月 付1押2, 3室2厅2卫,112平方米 朝南 低层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
3000元/月 付1押2, 1室1厅1卫,40平方米 朝南 中层(共25层),精装修,公寓,君立M+World (白云 同和)
5300元/月 付1押2, 4室2厅2卫,133平方米 东北 低层(共11层),精装修,普通住宅,南湖半岛花园 (白云 南湖)
4700元/月 付1押2, 3室2厅1卫,89平方米 东北 低层(共18层),精装修,普通住宅,富力阳光美居 (白云 新市)
4500元/月 付1押2, 3室2厅1卫,95平方米 朝南 中层(共9层),精装修,普通住宅,梅苑小区 (白云 京溪)
3300元/月 付1押2, 3室1厅1卫,78平方米 东南 中层(共8层),精装修,普通住宅,南方医科大学东院 (白云 同和)
3000元/月 付1押2, 2室1厅1卫,53平方米 朝西 低层(共15层),精装修,普通住宅,银苑大厦 (白云 机场路)
1760元/月 付1押2, 4室1厅1卫,14平方米 南北 低层(共9层),精装修,普通住宅,云景花园云桦苑 (白云 京溪) 要求： 男女不限
4500元/月 付1押2, 3室2厅2卫,103平方米 东南 高层(共34层),精装修,普通住宅,中粮万科金域蓝湾 (白云 金沙洲)
4500元/月 付1押2, 2室1厅1卫,80平方米 南北 高层(共20层),精装修,普通住宅,合一国际 (白云 同和)
3800元/月 付1押2, 2室1厅1卫,70平方米 朝南 中层(共23层),精装修,普通住宅,合一国际 (白云 同和)
3700元/月 付1押2, 2室1厅1卫,70平方米 东北 高层(共11层),其他,普通住宅,海德花园 (白云 新市)
2700元/月 付1押2, 1室1厅1卫,45平方米 朝南 高层(共26层),精装修,普通住宅,星海花园(保利西海岸) (白云 金沙洲)
5000元/月 付1押2, 3室2厅2卫,101平方米 东南 中层(共25层),精装修,普通住宅,云裳丽影 (白云 同和)
3950元/月 付1押2, 2室2厅1卫,74平方米 南北 低层(共18层),简单装修,普通住宅,云山诗意人家 (白云 白云大道)
3800元/月 付1押2, 2室1厅1卫,68平方米 朝南 高层(共18层),精装修,普通住宅,云景花园云景名都 (白云 京溪)
5100元/月 付1押2, 2室1厅1卫,76平方米 东南 中层(共20层),精装修,普通住宅,恒大御府 (白云 京溪)
4000元/月 付1押2, 2室2厅1卫,60平方米 朝南 低层(共9层),豪华装修,普通住宅,百事佳新村A区 (白云 景泰)
5500元/月 付1押2, 3室2厅2卫,113平方米 朝南 中层(共30层),豪华装修,普通住宅,云裳丽影 (白云 同和)
4700元/月 付1押2, 2室1厅1卫,72平方米 朝南 高层(共19层),精装修,普通住宅,正升雅境 (白云 机场路)
2800元/月 付1押2, 3室1厅1卫,78平方米 西北 中层(共9层),毛坯,普通住宅,汇侨新城北区 (白云 新市)
4500元/月 付1押2, 3室2厅2卫,103平方米 东南 中层(共25层),简单装修,普通住宅,中粮万科金域蓝湾 (白云 金沙洲)
5000元/月 付1押2, 4室2厅2卫,139平方米 朝南 中层(共16层),精装修,普通住宅,南湖半岛花园 (白云 南湖)
7500元/月 付1押2, 3室2厅2卫,81平方米 东南 低层(共22层),精装修,普通住宅,颐和上院 (白云 景泰)
3800元/月 付1押2, 2室2厅1卫,83平方米 朝南 低层(共30层),毛坯,普通住宅,富力桃园 (白云 罗冲围)
3500元/月 付1押2, 2室2厅1卫,78平方米 南北 中层(共18层),精装修,普通住宅,岭南新世界 (白云 嘉禾望岗)
3600元/月 付1押2, 3室2厅1卫,109平方米 南北 高层(共18层),精装修,普通住宅,万科蓝山 (白云 南湖)
4300元/月 付1押2, 3室1厅1卫,90平方米 朝南 高层(共10层),精装修,普通住宅,恒骏花园 (白云 京溪)
9000元/月 付1押2, 2室1厅1卫,90平方米 朝北 高层(共7层),豪华装修,普通住宅,体育花园 (白云 白云大道)
4500元/月 付2押1, 2室1厅1卫,75平方米 东北 中层(共14层),精装修,普通住宅,荷塘月色 (白云 黄石)
5500元/月 付1押2, 2室2厅1卫,90平方米 东南 低层(共7层),简单装修,普通住宅,体育花园 (白云 白云大道)
6500元/月 付1押2, 4室2厅2卫,141平方米 南北 高层(共18层),精装修,普通住宅,时代玫瑰园 (白云 黄石)
3000元/月 付1押2, 2室1厅1卫,72平方米 朝南 中层(共27层),精装修,普通住宅,金碧新城 (白云 石井)
2600元/月 付1押2, 1室0厅1卫,40平方米 朝南 高层(共24层),精装修,普通住宅,都市品格 (白云 黄石)
4800元/月 付1押2, 3室2厅1卫,95平方米 东南 高层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
5600元/月 付1押2, 3室2厅1卫,120平方米 朝南 中层(共10层),豪华装修,普通住宅,梅苑小区 (白云 京溪)
8500元/月 付1押2, 4室2厅2卫,178平方米 东南 中层(共30层),豪华装修,普通住宅,富力桃园 (白云 罗冲围)
7500元/月 付1押2, 3室2厅2卫,120平方米 朝北 中层(共17层),精装修,普通住宅,颐和上院 (白云 景泰)
4300元/月 付1押2, 3室2厅2卫,92平方米 东北 低层(共31层),豪华装修,普通住宅,中粮万科金域蓝湾 (白云 金沙洲)
3400元/月 付1押2, 2室1厅1卫,63平方米 朝东 低层(共11层),其他,普通住宅,景泰名苑 (白云 景泰)
3000元/月 付1押2, 1室1厅1卫,58平方米 东南 低层(共12层),精装修,普通住宅,万科idea爱地住区 (白云 金沙洲)
3800元/月 付1押2, 2室1厅1卫,76平方米 西南 低层(共32层),精装修,普通住宅,富力桃园 (白云 罗冲围)
3000元/月 付1押2, 2室1厅1卫,76平方米 朝南 中层(共9层),精装修,普通住宅,云映阁 (白云 机场路)
3400元/月 付1押2, 4室2厅2卫,115平方米 西北 低层(共22层),精装修,普通住宅,嘉汇城 (白云 江高)
4000元/月 付1押2, 3室2厅2卫,97平方米 东北 高层(共27层),精装修,普通住宅,星海花园(保利西海岸) (白云 金沙洲)
4300元/月 付1押2, 3室1厅1卫,90平方米 朝南 高层(共18层),精装修,普通住宅,万科天河御品 (白云 京溪)
3400元/月 付1押2, 2室1厅1卫,63平方米 朝东 低层(共11层),其他,普通住宅,景泰名苑 (白云 景泰)
3600元/月 付1押2, 3室2厅1卫,100平方米 朝南 高层(共23层),精装修,普通住宅,金湖雅苑 (白云 同和)
2500元/月 付1押2, 2室1厅1卫,63平方米 朝南 高层(共11层),精装修,普通住宅,金碧新城 (白云 石井)
3600元/月 付1押2, 2室2厅1卫,77平方米 朝南 中层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
2800元/月 付1押2, 2室1厅1卫,65平方米 南北 低层(共13层),精装修,普通住宅,穗和家园 (白云 人和)
4400元/月 付1押2, 3室2厅2卫,92平方米 朝南 高层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
6500元/月 付1押2, 4室2厅2卫,136平方米 朝南 中层(共18层),精装修,普通住宅,岭南新世界 (白云 嘉禾望岗)
3600元/月 付1押2, 2室1厅1卫,76平方米 南北 中层(共7层),精装修,普通住宅,云东小区 (白云 同和)
4500元/月 付1押2, 3室1厅1卫,90平方米 朝西 中层(共9层),其他,普通住宅,广信金兰花园 (白云 白云大道)
2800元/月 付1押2, 2室2厅1卫,80平方米 南北 低层(共8层),精装修,普通住宅,南方医科大学东院 (白云 同和)
3800元/月 付1押2, 2室2厅1卫,75平方米 朝南 高层(共11层),精装修,普通住宅,金碧雅苑 (白云 白云大道)
17000元/月 付3押1, 5室2厅5卫,200平方米 朝南 共5层,豪华装修,别墅,御金沙 (白云 金沙洲)
3800元/月 付1押2, 3室1厅1卫,120平方米 朝南 中层(共6层),精装修,普通住宅,华乐药厂大院 (白云 京溪)
3800元/月 付2押1, 2室1厅1卫,79平方米 朝南 高层(共10层),精装修,普通住宅,君华香柏广场 (白云 京溪)
3600元/月 付2押1, 1室1厅1卫,41平方米 朝东 低层(共24层),精装修,公寓,君立M+World (白云 同和) 要求： 男女不限
4000元/月 付1押2, 3室1厅2卫,89平方米 东南 高层(共18层),豪华装修,普通住宅,富力半岛花园 (白云 罗冲围)
4500元/月 付1押2, 3室2厅1卫,95平方米 朝南 中层(共9层),精装修,普通住宅,梅苑小区 (白云 京溪)
2700元/月 付1押2, 1室1厅1卫,49平方米 朝南 高层(共14层),简单装修,普通住宅,腾龙阁 (白云 机场路)
24500元/月 付1押2, 4室2厅2卫,211平方米 南北 高层(共21层),豪华装修,普通住宅,保利云禧 (白云 白云大道)
4800元/月 付1押2, 3室2厅1卫,95平方米 东北 中层(共24层),精装修,普通住宅,荷塘月色 (白云 黄石)
4000元/月 付1押2, 2室2厅1卫,60平方米 朝南 低层(共9层),豪华装修,普通住宅,百事佳新村A区 (白云 景泰)
2600元/月 付1押2, 1室1厅1卫,46平方米 东南 中层(共26层),精装修,普通住宅,星海花园(保利西海岸) (白云 金沙洲)
3200元/月 付1押2, 2室1厅1卫,72平方米 朝南 高层(共9层),精装修,普通住宅,云山名都百荣园 (白云 新市)
5800元/月 付2押1, 3室2厅2卫,115平方米 南北 低层(共30层),豪华装修,普通住宅,怡新花园 (白云 京溪)
7500元/月 付1押2, 3室2厅2卫,120平方米 朝北 中层(共17层),精装修,普通住宅,颐和上院 (白云 景泰)
4500元/月 付2押1, 2室1厅1卫,75平方米 东北 中层(共14层),精装修,普通住宅,荷塘月色 (白云 黄石)
3400元/月 付1押2, 2室1厅1卫,63平方米 朝东 低层(共11层),其他,普通住宅,景泰名苑 (白云 景泰)
4300元/月 付1押2, 2室2厅1卫,78平方米 东南 中层(共30层),精装修,普通住宅,合一国际 (白云 同和)
8500元/月 付1押2, 3室2厅2卫,101平方米 朝南 低层(共17层),豪华装修,普通住宅,万科峯境 (白云 景泰)
3800元/月 付1押2, 3室2厅1卫,94平方米 东南 低层(共26层),豪华装修,普通住宅,深业江悦湾 (白云 金沙洲)
5000元/月 付1押2, 3室1厅1卫,97平方米 朝南 高层(共12层),精装修,普通住宅,荷塘月色 (白云 黄石)
5000元/月 付1押2, 3室2厅2卫,110平方米 朝南 中层(共18层),精装修,普通住宅,云山诗意人家 (白云 白云大道)
2900元/月 付1押2, 2室2厅1卫,69平方米 东南 中层(共28层),精装修,普通住宅,富力半岛花园 (白云 罗冲围)
4300元/月 付1押2, 3室1厅1卫,90平方米 朝南 高层(共10层),精装修,普通住宅,恒骏花园 (白云 京溪)
3800元/月 付1押2, 2室1厅1卫,86平方米 西南 低层(共30层),精装修,普通住宅,富力桃园 (白云 罗冲围)
5300元/月 付1押2, 3室2厅1卫,97平方米 朝东 中层(共24层),精装修,普通住宅,荷塘月色 (白云 黄石)
3000元/月 付1押2, 2室1厅1卫,53平方米 朝西 低层(共15层),精装修,普通住宅,银苑大厦 (白云 机场路)
5500元/月 付1押2, 3室2厅2卫,138平方米 南北 低层(共28层),毛坯,普通住宅,南湖半山豪廷 (白云 南湖)
3000元/月 付1押2, 3室1厅1卫,74平方米 西北 低层(共9层),毛坯,普通住宅,汇侨新城北区 (白云 新市)
4000元/月 付1押2, 2室1厅1卫,83平方米 东北 中层(共30层),精装修,普通住宅,富力桃园 (白云 罗冲围)
5000元/月 付1押2, 3室2厅2卫,101平方米 东南 中层(共25层),精装修,普通住宅,云裳丽影 (白云 同和)
3000元/月 付1押2, 2室1厅1卫,72平方米 朝南 中层(共27层),精装修,普通住宅,金碧新城 (白云 石井)
1760元/月 付1押2, 4室1厅1卫,14平方米 南北 低层(共9层),精装修,普通住宅,云景花园云桦苑 (白云 京溪) 要求： 男女不限
4200元/月 付1押2, 2室2厅1卫,83平方米 朝东 低层(共30层),毛坯,普通住宅,富力桃园 (白云 罗冲围)
4300元/月 付1押2, 2室2厅1卫,75平方米 朝南 中层(共18层),豪华装修,普通住宅,合一国际 (白云 同和)
4200元/月 付3押1, 3室2厅2卫,85平方米 东南 中层(共10层),豪华装修,普通住宅,云景花园云桂苑 (白云 京溪)
4500元/月 付1押2, 3室2厅2卫,111平方米 南北 中层(共18层),精装修,普通住宅,岭南新世界 (白云 嘉禾望岗)
4500元/月 付1押2, 3室2厅1卫,110平方米 东南 低层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
2800元/月 付1押2, 2室1厅1卫,95平方米 朝南 中层(共10层),精装修,普通住宅,云东小区 (白云 同和)
2700元/月 付1押2, 1室1厅1卫,45平方米 朝南 高层(共26层),精装修,普通住宅,星海花园(保利西海岸) (白云 金沙洲)
6000元/月 付1押2, 3室2厅2卫,142平方米 朝东 中层(共21层),精装修,普通住宅,山水庭苑 (白云 南湖)
2800元/月 付1押2, 2室2厅1卫,92平方米 朝南 中层(共23层),精装修,普通住宅,嘉汇城 (白云 江高)
4500元/月 付1押2, 3室2厅2卫,103平方米 东南 中层(共25层),简单装修,普通住宅,中粮万科金域蓝湾 (白云 金沙洲)
5300元/月 付1押2, 3室1厅1卫,90平方米 朝南 中层(共12层),其他,普通住宅,盈翠华庭 (白云 景泰)
5800元/月 付1押2, 4室2厅2卫,148平方米 朝南 高层(共18层),精装修,普通住宅,云山诗意人家 (白云 白云大道)
4800元/月 付1押2, 3室2厅1卫,95平方米 东南 高层(共18层),精装修,普通住宅,紫薇花园 (白云 新市)
4000元/月 付1押2, 3室2厅2卫,97平方米 东南 高层(共11层),精装修,普通住宅,保利西子湾 (白云 金沙洲)
4000元/月 付2押1, 2室2厅1卫,83平方米 西北 中层(共30层),精装修,普通住宅,富力桃园 (白云 罗冲围)
5000元/月 付1押2, 4室2厅2卫,139平方米 朝南 中层(共16层),精装修,普通住宅,南湖半岛花园 (白云 南湖)
